year,month,day,hour,minute,dow,dep_delay,carrier,carrier_name,tailnum,flight,dest,air_time,distance,wind_dir,wind_speed,wind_gust,visib,plane_year,plane_type,plane_manufacturer,plane_model,plane_engines,plane_seats,plane_engine,dest_name,dest_lat,dest_lon,dest_alt,dest_tz,dest_dst,dest_tzone
2022,12,19,9,0,Mon,4,OO,SkyWest Airlines Inc.,N253SY,364,MEM,108,700,230,2.30156,2.6485892167999996,10,2016,Fixed wing multi engine,EMBRAER S A,ERJ 170-200 LR,2,88,Turbo-fan,Memphis International Airport,35.04240036010742,-89.97669982910156,341,-6,A,America/Chicago
2022,2,4,15,25,Fri,7,OO,SkyWest Airlines Inc.,N831SK,266,PIT,99,726,270,2.30156,2.6485892167999996,1.25,2018,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,Turbo-fan,Pittsburgh International Airport,40.49150085,-80.23290253,1203,-5,A,America/New_York
2022,1,23,19,40,Sun,7,DL,Delta Air Lines Inc.,N334NB,225,RDU,110,980,220,5.7539,6.621473041999999,10,2002,Fixed wing multi engine,AIRBUS INDUSTRIE,A319-114,2,145,Turbo-fan,Raleigh Durham International Airport,35.877601623535156,-78.7874984741211,435,-5,A,America/New_York
2022,4,2,5,20,Sat,90,WN,Southwest Airlines Co.,N959WN,284,MDW,65,349,0,0,0,10,2011,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,Chicago Midway International Airport,41.785999,-87.752403,620,-6,A,America/Chicago
2022,3,30,19,55,Wed,-5,9E,Endeavor Air Inc.,N8974C,580,GRB,47,252,350,11.5078,13.242946083999998,9,2004,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,Austin Straubel International Airport,44.48509979248047,-88.12960052490234,695,-6,A,America/Chicago
2022,9,6,15,25,Tue,24,OO,SkyWest Airlines Inc.,N252SY,387,PIT,99,726,160,5.7539,6.621473041999999,10,2016,Fixed wing multi engine,EMBRAER S A,ERJ 170-200 LR,2,88,Turbo-fan,Pittsburgh International Airport,40.49150085,-80.23290253,1203,-5,A,America/New_York
2022,5,7,15,28,Sat,-3,OO,SkyWest Airlines Inc.,N259SY,323,OMA,46,282,150,9.20624,10.594356867199998,10,2017,Fixed wing multi engine,EMBRAER S A,ERJ 170-200 LR,2,88,Turbo-fan,Eppley Airfield,41.3032,-95.894096,984,-6,A,America/Chicago
2022,3,20,10,15,Sun,-6,9E,Endeavor Air Inc.,N8968E,588,GRB,41,252,220,2.30156,2.6485892167999996,5,2004,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,Austin Straubel International Airport,44.48509979248047,-88.12960052490234,695,-6,A,America/Chicago
2022,4,9,15,31,Sat,5,OO,SkyWest Airlines Inc.,N293SY,328,OMA,46,282,0,0,0,10,2019,Fixed wing multi engine,EMBRAER S A,ERJ 170-200 LR,2,88,Turbo-fan,Eppley Airfield,41.3032,-95.894096,984,-6,A,America/Chicago
2022,11,26,5,4,Sat,-4,AA,American Airlines Inc.,N854NN,241,ORD,58,334,210,11.5078,13.242946083999998,10,2010,Fixed wing multi engine,BOEING,737-823,2,162,Turbo-fan,Chicago O'Hare International Airport,41.9786,-87.9048,672,-6,A,America/Chicago
2022,6,15,19,45,Wed,-1,DL,Delta Air Lines Inc.,N315NB,226,JFK,157,1029,230,8.05546,9.2700622588,8,2000,Fixed wing multi engine,AIRBUS INDUSTRIE,A319-114,2,145,Turbo-fan,John F Kennedy International Airport,40.63980103,-73.77890015,13,-5,A,America/New_York
2022,7,2,7,19,Sat,-5,OO,SkyWest Airlines Inc.,N802SK,378,CMH,76,626,200,2.30156,2.6485892167999996,10,2006,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,Turbo-fan,John Glenn Columbus International Airport,39.998001,-82.891899,815,-5,A,America/New_York
2022,11,25,18,5,Fri,-1,DL,Delta Air Lines Inc.,N301NB,334,SAT,151,1097,240,10.357019999999999,11.918651475599997,10,1999,Fixed wing multi engine,AIRBUS INDUSTRIE,A319-114,2,145,Turbo-fan,San Antonio International Airport,29.533700942993164,-98.46980285644533,809,-6,A,America/Chicago
2022,6,2,12,57,Thu,-1,AA,American Airlines Inc.,N910NN,276,DFW,119,852,240,5.7539,6.621473041999999,10,2012,Fixed wing multi engine,BOEING,737-823,2,162,Turbo-fan,Dallas Fort Worth International Airport,32.896801,-97.038002,607,-6,A,America/Chicago
2022,1,31,13,28,Mon,62,OO,SkyWest Airlines Inc.,N800SK,515,BDL,128,1050,150,9.20624,10.594356867199998,8,2006,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,Turbo-fan,Bradley International Airport,41.9388999939,-72.68319702149999,173,-5,A,America/New_York
2022,2,13,17,45,Sun,97,AA,American Airlines Inc.,N820NN,157,PHX,172,1276,230,2.30156,2.6485892167999996,10,2009,Fixed wing multi engine,BOEING,737-823,2,162,Turbo-fan,Phoenix Sky Harbor International Airport,33.43429946899414,-112.01200103759766,1135,-7,N,America/Phoenix
2022,6,14,15,15,Tue,2,DL,Delta Air Lines Inc.,N935AT,28,ORD,56,334,180,14.960139999999999,17.215829909199996,10,2000,Fixed wing multi engine,BOEING,717-200,2,100,Turbo-fan,Chicago O'Hare International Airport,41.9786,-87.9048,672,-6,A,America/Chicago
2022,3,24,14,50,Thu,-1,OH,PSA Airlines Inc.,N592NN,590,PHL,126,980,20,10.357019999999999,11.918651475599997,10,2016,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,Turbo-fan,Philadelphia International Airport,39.87189865112305,-75.24109649658203,36,-5,A,America/New_York
2022,1,21,8,0,Fri,23,OO,SkyWest Airlines Inc.,N824SK,402,CMH,85,626,150,5.7539,6.621473041999999,10,2008,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,Turbo-fan,John Glenn Columbus International Airport,39.998001,-82.891899,815,-5,A,America/New_York
2022,4,21,5,0,Thu,31,AA,American Airlines Inc.,N814NN,268,DFW,118,852,290,5.7539,6.621473041999999,10,2009,Fixed wing multi engine,BOEING,737-823,2,162,Turbo-fan,Dallas Fort Worth International Airport,32.896801,-97.038002,607,-6,A,America/Chicago
2022,4,18,9,0,Mon,7,DL,Delta Air Lines Inc.,N810DN,147,DEN,100,680,270,12.658579999999999,14.567240692399997,10,2013,Fixed wing multi engine,BOEING,737-932ER,2,222,Turbo-fan,Denver International Airport,39.861698150635,-104.672996521,5431,-7,A,America/Denver
2022,7,11,11,0,Mon,-2,DL,Delta Air Lines Inc.,N837DN,76,SLC,138,991,330,5.7539,6.621473041999999,10,2015,Fixed wing multi engine,BOEING,737-932ER,2,222,Turbo-fan,Salt Lake City International Airport,40.78839874267578,-111.97799682617188,4227,-7,A,America/Denver
2022,1,18,8,40,Tue,-3,DL,Delta Air Lines Inc.,N895DN,61,SEA,204,1399,130,9.20624,10.594356867199998,10,2018,Fixed wing multi engine,BOEING,737-900ER,2,222,Turbo-fan,Seattle Tacoma International Airport,47.449001,-122.308998,433,-8,A,America/Los_Angeles
2022,9,26,18,35,Mon,-4,DL,Delta Air Lines Inc.,N387DN,47,LAS,161,1299,320,12.658579999999999,14.567240692399997,10,2019,Fixed wing multi engine,AIRBUS,A321-211,2,199,Turbo-fan,McCarran International Airport,36.08010101,-115.1520004,2181,-8,A,America/Los_Angeles
2022,4,13,18,40,Wed,0,DL,Delta Air Lines Inc.,N853DN,105,MIA,219,1501,260,12.658579999999999,14.567240692399997,10,2016,Fixed wing multi engine,BOEING,737-932ER,2,222,Turbo-fan,Miami International Airport,25.79319953918457,-80.29060363769531,8,-5,A,America/New_York
2022,3,29,11,6,Tue,-3,DL,Delta Air Lines Inc.,N812DN,90,SFO,212,1589,130,18.41248,21.188713734399997,10,2013,Fixed wing multi engine,BOEING,737-932ER,2,222,Turbo-fan,San Francisco International Airport,37.61899948120117,-122.375,13,-8,A,America/Los_Angeles
2022,2,7,13,35,Mon,60,DL,Delta Air Lines Inc.,N321NB,213,CLT,119,930,200,2.30156,2.6485892167999996,10,2001,Fixed wing multi engine,AIRBUS INDUSTRIE,A319-114,2,145,Turbo-fan,Charlotte Douglas International Airport,35.2140007019043,-80.94309997558594,748,-5,A,America/New_York
2022,2,9,13,18,Wed,-4,OO,SkyWest Airlines Inc.,N824SK,341,SDF,80,604,290,12.658579999999999,14.567240692399997,10,2008,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,Turbo-fan,Louisville International Standiford Field,38.1744,-85.736,501,-5,A,America/New_York
2022,8,30,9,0,Tue,-4,OO,SkyWest Airlines Inc.,N806SK,373,MKE,49,297,280,8.05546,9.2700622588,10,2006,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,Turbo-fan,General Mitchell International Airport,42.94720077514648,-87.89659881591797,723,-6,A,America/Chicago
2022,10,12,12,45,Wed,-7,OO,SkyWest Airlines Inc.,N873AS,441,RHI,32,190,270,11.5078,13.242946083999998,10,2001,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,Rhinelander Oneida County Airport,45.63119888305664,-89.467498779296875,1624,-6,A,America/Chicago
2022,8,2,18,40,Tue,5,DL,Delta Air Lines Inc.,N331DN,113,PHX,164,1276,170,16.11092,18.5401245176,10,2017,Fixed wing multi engine,AIRBUS,A321-211,2,199,Turbo-fan,Phoenix Sky Harbor International Airport,33.43429946899414,-112.01200103759766,1135,-7,N,America/Phoenix
2022,4,26,21,45,Tue,-3,DL,Delta Air Lines Inc.,N347DN,55,GEG,170,1175,310,11.5078,13.242946083999998,10,2018,Fixed wing multi engine,AIRBUS,A321-211,2,199,Turbo-fan,Spokane International Airport,47.61989974975586,-117.53399658203124,2376,-8,A,America/Los_Angeles
2022,6,8,12,45,Wed,-3,OO,SkyWest Airlines Inc.,N824SK,470,MSN,40,228,0,0,0,10,2008,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,Turbo-fan,Dane County Regional Truax Field,43.13990020751953,-89.3375015258789,887,-6,A,America/Chicago
2022,6,11,11,35,Sat,-11,DL,Delta Air Lines Inc.,N373NW,104,BIL,113,748,250,12.658579999999999,14.567240692399997,9,2001,Fixed wing multi engine,AIRBUS INDUSTRIE,A320-212,2,182,Turbo-fan,Billings Logan International Airport,45.80770111083984,-108.54299926757812,3652,-7,A,America/Denver
2022,1,15,19,45,Sat,-4,OO,SkyWest Airlines Inc.,N439SW,461,LSE,27,119,210,4.60312,5.297178433599999,10,2001,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,La Crosse Municipal Airport,43.879002,-91.256699,655,-6,A,America/Chicago
2022,12,2,15,44,Fri,-1,9E,Endeavor Air Inc.,N315PQ,494,CVG,80,596,190,8.05546,9.2700622588,10,2014,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,Turbo-fan,Cincinnati Northern Kentucky International Airport,39.0488014221,-84.6678009033,896,-5,A,America/New_York
2022,6,12,9,0,Sun,-5,9E,Endeavor Air Inc.,N604LR,558,MKE,50,297,100,5.7539,6.621473041999999,10,2007,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,Turbo-fan,General Mitchell International Airport,42.94720077514648,-87.89659881591797,723,-6,A,America/Chicago
2022,4,29,19,56,Fri,0,DL,Delta Air Lines Inc.,N872DN,188,PHL,118,980,110,16.11092,18.5401245176,10,2017,Fixed wing multi engine,BOEING,737-900ER,2,222,Turbo-fan,Philadelphia International Airport,39.87189865112305,-75.24109649658203,36,-5,A,America/New_York
2022,8,24,10,45,Wed,-4,OO,SkyWest Airlines Inc.,N253SY,273,MOT,68,449,150,5.7539,6.621473041999999,10,2016,Fixed wing multi engine,EMBRAER S A,ERJ 170-200 LR,2,88,Turbo-fan,Minot International Airport,48.2593994140625,-101.27999877929688,1716,-6,A,America/Chicago
2022,2,2,5,30,Wed,-5,WN,Southwest Airlines Co.,N492WN,146,DEN,106,680,310,12.658579999999999,14.567240692399997,10,2004,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,Denver International Airport,39.861698150635,-104.672996521,5431,-7,A,America/Denver
2022,7,21,21,20,Thu,-5,OO,SkyWest Airlines Inc.,N873AS,411,BJI,37,199,310,12.658579999999999,14.567240692399997,10,2001,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,Bemidji Regional Airport,47.50939941,-94.93370056,1391,-6,A,America/Chicago
2022,3,19,12,20,Sat,16,OO,SkyWest Airlines Inc.,N834SK,450,FCA,163,1026,350,5.7539,6.621473041999999,10,2019,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,Turbo-fan,Glacier Park International Airport,48.31050109863281,-114.25599670410156,2977,-7,A,America/Denver
2022,2,25,18,15,Fri,5,DL,Delta Air Lines Inc.,N347DN,36,SAN,200,1532,260,2.30156,2.6485892167999996,10,2018,Fixed wing multi engine,AIRBUS,A321-211,2,199,Turbo-fan,San Diego International Airport,32.7336006165,-117.190002441,17,-8,A,America/Los_Angeles
2022,7,30,8,55,Sat,-5,OO,SkyWest Airlines Inc.,N445SW,419,HIB,32,174,210,2.30156,2.6485892167999996,10,2002,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,Range Regional Airport,47.38660049,-92.83899689,1354,-6,A,America/Chicago
2022,3,3,13,30,Thu,58,OO,SkyWest Airlines Inc.,N607CZ,441,STL,61,448,20,8.05546,9.2700622588,10,2007,Fixed wing multi engine,EMBRAER-EMPRESA BRASILEIRA DE,ERJ 170-200 LR,2,80,Turbo-fan,St Louis Lambert International Airport,38.748697,-90.370003,618,-6,A,America/Chicago
2022,7,30,19,40,Sat,31,DL,Delta Air Lines Inc.,N325NB,267,DCA,112,931,190,12.658579999999999,14.567240692399997,10,2001,Fixed wing multi engine,AIRBUS INDUSTRIE,A319-114,2,145,Turbo-fan,Ronald Reagan Washington National Airport,38.8521,-77.037697,15,-5,A,America/New_York
2022,8,9,9,1,Tue,-5,DL,Delta Air Lines Inc.,N369NW,216,BZN,124,874,210,2.30156,2.6485892167999996,10,1999,Fixed wing multi engine,AIRBUS INDUSTRIE,A320-212,2,182,Turbo-fan,Gallatin Field,45.77750015,-111.1529999,4473,-7,A,America/Denver
2022,8,26,12,47,Fri,-3,OO,SkyWest Airlines Inc.,N241SY,281,CLE,85,622,130,2.30156,2.6485892167999996,10,2016,Fixed wing multi engine,EMBRAER S A,ERJ 170-200 LR,2,88,Turbo-fan,Cleveland Hopkins International Airport,41.4117012024,-81.8498001099,791,-5,A,America/New_York
2022,3,30,20,20,Wed,-3,DL,Delta Air Lines Inc.,N914DU,118,BWI,119,936,350,12.658579999999999,14.567240692399997,9,2019,Fixed wing multi engine,BOEING,737-900ER,2,222,Turbo-fan,Baltimore/Washington International Thurgood Marshall Airport,39.1754,-76.668297,146,-5,A,America/New_York
2022,12,17,18,36,Sat,-1,DL,Delta Air Lines Inc.,N326US,320,SJC,217,1575,310,11.5078,13.242946083999998,9,1991,Fixed wing multi engine,AIRBUS INDUSTRIE,A320-211,2,182,Turbo-jet,Norman Y. Mineta San Jose International Airport,37.362598,-121.929001,62,-8,A,America/Los_Angeles
2022,7,6,9,10,Wed,-2,OO,SkyWest Airlines Inc.,N247SY,305,FAR,42,223,50,9.20624,10.594356867199998,10,2016,Fixed wing multi engine,EMBRAER S A,ERJ 170-200 LR,2,88,Turbo-fan,Hector International Airport,46.92070007324219,-96.81580352783205,902,-6,A,America/Chicago
2022,2,21,9,35,Mon,-5,DL,Delta Air Lines Inc.,N325DN,82,LAX,222,1535,50,14.960139999999999,17.215829909199996,10,2017,Fixed wing multi engine,AIRBUS,A321-211,2,199,Turbo-fan,Los Angeles International Airport,33.94250107,-118.4079971,125,-8,A,America/Los_Angeles
2022,2,26,13,56,Sat,2,OO,SkyWest Airlines Inc.,N679CA,391,MKE,48,297,240,5.7539,6.621473041999999,10,2007,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,Turbo-fan,General Mitchell International Airport,42.94720077514648,-87.89659881591797,723,-6,A,America/Chicago
2022,12,23,14,30,Fri,28,DL,Delta Air Lines Inc.,N901DN,99,SLC,138,991,300,18.41248,21.188713734399997,4,2018,Fixed wing multi engine,BOEING,737-900ER,2,222,Turbo-fan,Salt Lake City International Airport,40.78839874267578,-111.97799682617188,4227,-7,A,America/Denver
2022,8,27,18,25,Sat,-6,DL,Delta Air Lines Inc.,N302NB,84,SNA,198,1522,150,10.357019999999999,11.918651475599997,8,1999,Fixed wing multi engine,AIRBUS INDUSTRIE,A319-114,2,145,Turbo-fan,John Wayne Airport-Orange County Airport,33.67570114,-117.8679962,56,-8,A,America/Los_Angeles
2022,4,18,16,33,Mon,-4,9E,Endeavor Air Inc.,N927EV,465,RST,24,76,300,18.41248,21.188713734399997,3.5,2003,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,Rochester International Airport,43.90829849243164,-92.5,1317,-6,A,America/Chicago
2022,9,16,20,9,Fri,-5,DL,Delta Air Lines Inc.,N121DZ,325,IND,68,503,190,16.11092,18.5401245176,10,2021,Fixed wing multi engine,AIRBUS,A321-211,2,199,Turbo-fan,Indianapolis International Airport,39.7173,-86.294403,797,-5,A,America/New_York
2022,11,23,10,0,Wed,-4,OO,SkyWest Airlines Inc.,N549CA,515,FSD,34,196,0,0,0,5,2008,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,Turbo-fan,Joe Foss Field Airport,43.5820007324,-96.741897583,1429,-6,A,America/Chicago
2022,1,27,22,54,Thu,-16,DL,Delta Air Lines Inc.,N312US,133,FSD,36,196,350,16.11092,18.5401245176,10,1990,Fixed wing multi engine,AIRBUS INDUSTRIE,A320-211,2,182,Turbo-jet,Joe Foss Field Airport,43.5820007324,-96.741897583,1429,-6,A,America/Chicago
2022,1,24,10,44,Mon,-2,DL,Delta Air Lines Inc.,N945AT,147,EWR,120,1008,10,5.7539,6.621473041999999,3.5,1999,Fixed wing multi engine,BOEING,717-200,2,100,Turbo-fan,Newark Liberty International Airport,40.692501068115234,-74.168701171875,18,-5,A,America/New_York
2022,4,7,14,3,Thu,-1,OO,SkyWest Airlines Inc.,N689CA,388,IAD,127,908,330,16.11092,18.5401245176,10,2007,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,Turbo-fan,Washington Dulles International Airport,38.94449997,-77.45580292,312,-5,A,America/New_York
2022,3,13,21,23,Sun,25,DL,Delta Air Lines Inc.,N354NW,132,AUS,140,1042,260,5.7539,6.621473041999999,10,1998,Fixed wing multi engine,AIRBUS INDUSTRIE,A320-212,2,182,Turbo-fan,Austin Bergstrom International Airport,30.194499969482425,-97.6698989868164,542,-6,A,America/Chicago
2022,4,1,22,46,Fri,-4,OO,SkyWest Airlines Inc.,N823SK,356,GFK,45,284,200,5.7539,6.621473041999999,10,2008,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,Turbo-fan,Grand Forks International Airport,47.949299,-97.176102,845,-6,A,America/Chicago
2022,12,20,7,12,Tue,-7,AA,American Airlines Inc.,N124US,95,PHX,184,1276,280,10.357019999999999,11.918651475599997,10,2000,Fixed wing multi engine,AIRBUS INDUSTRIE,A320-214,2,182,Turbo-fan,Phoenix Sky Harbor International Airport,33.43429946899414,-112.01200103759766,1135,-7,N,America/Phoenix
2022,9,1,9,10,Thu,-9,DL,Delta Air Lines Inc.,N863DN,126,SFO,217,1589,190,4.60312,5.297178433599999,10,2016,Fixed wing multi engine,BOEING,737-932ER,2,222,Turbo-fan,San Francisco International Airport,37.61899948120117,-122.375,13,-8,A,America/Los_Angeles
2022,3,29,9,26,Tue,0,YX,Republic Airline,N725YX,393,EWR,125,1008,140,12.658579999999999,14.567240692399997,10,2015,Fixed wing multi engine,EMBRAER S A,ERJ 170-200 LR,2,88,Turbo-fan,Newark Liberty International Airport,40.692501068115234,-74.168701171875,18,-5,A,America/New_York
2022,9,5,12,52,Mon,-8,DL,Delta Air Lines Inc.,N358NB,231,RDU,123,980,110,5.7539,6.621473041999999,10,2003,Fixed wing multi engine,AIRBUS,A319-114,2,145,Turbo-fan,Raleigh Durham International Airport,35.877601623535156,-78.7874984741211,435,-5,A,America/New_York
2022,3,24,18,31,Thu,-1,DL,Delta Air Lines Inc.,N350DN,43,SAN,193,1532,350,8.05546,9.2700622588,10,2018,Fixed wing multi engine,AIRBUS,A321-211,2,199,Turbo-fan,San Diego International Airport,32.7336006165,-117.190002441,17,-8,A,America/Los_Angeles
2022,3,13,17,10,Sun,45,WN,Southwest Airlines Co.,N500WR,30,STL,64,448,320,12.658579999999999,14.567240692399997,10,2014,Fixed wing multi engine,BOEING,737-8H4,2,140,Turbo-fan,St Louis Lambert International Airport,38.748697,-90.370003,618,-6,A,America/Chicago
2022,7,18,12,55,Mon,-1,DL,Delta Air Lines Inc.,N352NB,213,BNA,87,695,210,4.60312,5.297178433599999,10,2002,Fixed wing multi engine,AIRBUS,A319-114,2,145,Turbo-fan,Nashville International Airport,36.1245002746582,-86.6781997680664,599,-6,A,America/Chicago
2022,9,8,21,30,Thu,0,DL,Delta Air Lines Inc.,N314DN,84,LAS,199,1299,190,24.166379999999997,27.810186776399995,10,2016,Fixed wing multi engine,AIRBUS,A321-211,2,199,Turbo-fan,McCarran International Airport,36.08010101,-115.1520004,2181,-8,A,America/Los_Angeles
2022,11,21,19,50,Mon,-3,DL,Delta Air Lines Inc.,N123DW,99,ATL,113,907,330,5.7539,6.621473041999999,10,2021,Fixed wing multi engine,AIRBUS,A321-211,2,199,Turbo-fan,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,1026,-5,A,America/New_York
2022,10,19,8,11,Wed,-7,AA,American Airlines Inc.,N935AN,315,DFW,106,852,320,8.05546,9.2700622588,10,2000,Fixed wing multi engine,BOEING,737-823,2,162,Turbo-fan,Dallas Fort Worth International Airport,32.896801,-97.038002,607,-6,A,America/Chicago
2022,9,27,13,39,Tue,10,AA,American Airlines Inc.,N872NN,235,CLT,113,930,360,8.05546,9.2700622588,10,2011,Fixed wing multi engine,BOEING,737-823,2,162,Turbo-fan,Charlotte Douglas International Airport,35.2140007019043,-80.94309997558594,748,-5,A,America/New_York
2022,2,7,15,19,Mon,-2,OO,SkyWest Airlines Inc.,N448SW,337,BIS,70,386,0,0,0,10,2002,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,Bismarck Municipal Airport,46.772701263427734,-100.74600219726562,1661,-6,A,America/Chicago
2022,3,6,18,0,Sun,32,OO,SkyWest Airlines Inc.,N936EV,522,ABR,42,257,300,12.658579999999999,14.567240692399997,10,2005,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,Aberdeen Regional Airport,45.449100494384766,-98.42179870605467,1302,-6,A,America/Chicago
2022,5,10,20,46,Tue,-5,OO,SkyWest Airlines Inc.,N803SK,365,CMH,82,626,10,10.357019999999999,11.918651475599997,10,2006,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,Turbo-fan,John Glenn Columbus International Airport,39.998001,-82.891899,815,-5,A,America/New_York
2022,9,22,17,55,Thu,32,DL,Delta Air Lines Inc.,N945AT,44,ORD,50,334,50,9.20624,10.594356867199998,10,1999,Fixed wing multi engine,BOEING,717-200,2,100,Turbo-fan,Chicago O'Hare International Airport,41.9786,-87.9048,672,-6,A,America/Chicago
2022,8,10,11,6,Wed,-5,DL,Delta Air Lines Inc.,N814DN,35,PDX,180,1426,230,4.60312,5.297178433599999,10,2014,Fixed wing multi engine,BOEING,737-932ER,2,222,Turbo-fan,Portland International Airport,45.58869934,-122.5979996,31,-8,A,America/Los_Angeles
2022,10,30,10,0,Sun,-6,9E,Endeavor Air Inc.,N685BR,463,ATW,41,236,0,0,0,10,2002,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,Appleton International Airport,44.258098602299995,-88.5190963745,918,-6,A,America/Chicago
2022,1,2,10,25,Sun,56,9E,Endeavor Air Inc.,N8869B,549,ATW,38,236,280,5.7539,6.621473041999999,0.25,2003,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,Appleton International Airport,44.258098602299995,-88.5190963745,918,-6,A,America/Chicago
2022,4,29,11,40,Fri,24,OO,SkyWest Airlines Inc.,N170PQ,361,FAR,38,223,100,12.658579999999999,14.567240692399997,10,2008,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,Turbo-fan,Hector International Airport,46.92070007324219,-96.81580352783205,902,-6,A,America/Chicago
2022,11,17,8,45,Thu,-5,WN,Southwest Airlines Co.,N7713A,573,MDW,62,349,240,8.05546,9.2700622588,8,2005,Fixed wing multi engine,BOEING,737-7BD,2,149,Turbo-fan,Chicago Midway International Airport,41.785999,-87.752403,620,-6,A,America/Chicago
2022,2,3,18,0,Thu,-2,OO,SkyWest Airlines Inc.,N247SY,292,PSC,209,1254,0,0,0,10,2016,Fixed wing multi engine,EMBRAER S A,ERJ 170-200 LR,2,88,Turbo-fan,Tri Cities Airport,46.26470184326172,-119.11900329589844,410,-8,A,America/Los_Angeles
2022,2,12,14,40,Sat,-6,OO,SkyWest Airlines Inc.,N763SK,253,ORD,57,334,300,8.05546,9.2700622588,10,2005,Fixed wing multi engine,BOMBARDIER INC,CL-600-2C10,2,80,Turbo-fan,Chicago O'Hare International Airport,41.9786,-87.9048,672,-6,A,America/Chicago
2022,8,1,19,3,Mon,-2,OO,SkyWest Airlines Inc.,N926EV,358,ABR,45,257,340,8.05546,9.2700622588,10,2003,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,Aberdeen Regional Airport,45.449100494384766,-98.42179870605467,1302,-6,A,America/Chicago
2022,1,4,8,50,Tue,58,OO,SkyWest Airlines Inc.,N297SY,379,OMA,52,282,100,5.7539,6.621473041999999,10,2019,Fixed wing multi engine,EMBRAER S A,ERJ 170-200 LR,2,88,Turbo-fan,Eppley Airfield,41.3032,-95.894096,984,-6,A,America/Chicago
2022,3,14,10,21,Mon,-2,DL,Delta Air Lines Inc.,N352NB,63,LGA,127,1020,30,12.658579999999999,14.567240692399997,10,2002,Fixed wing multi engine,AIRBUS,A319-114,2,145,Turbo-fan,La Guardia Airport,40.77719879,-73.87259674,21,-5,A,America/New_York
2022,2,1,12,50,Tue,9,DL,Delta Air Lines Inc.,N342NB,84,JFK,129,1029,280,20.714039999999997,23.837302951199995,10,2002,Fixed wing multi engine,AIRBUS,A319-114,2,145,Turbo-fan,John F Kennedy International Airport,40.63980103,-73.77890015,13,-5,A,America/New_York
2022,5,7,18,25,Sat,76,DL,Delta Air Lines Inc.,N381DZ,138,PHX,177,1276,140,18.41248,21.188713734399997,10,2019,Fixed wing multi engine,AIRBUS,A321-211,2,199,Turbo-fan,Phoenix Sky Harbor International Airport,33.43429946899414,-112.01200103759766,1135,-7,N,America/Phoenix
2022,4,8,8,50,Fri,-2,DL,Delta Air Lines Inc.,N697DL,191,DTW,75,528,350,12.658579999999999,14.567240692399997,7,1999,Fixed wing multi engine,BOEING,757-232,2,178,Turbo-fan,Detroit Metropolitan Wayne County Airport,42.212398529052734,-83.35340118408203,645,-5,A,America/New_York
2022,9,29,8,1,Thu,0,OO,SkyWest Airlines Inc.,N261SY,458,GRR,60,408,150,9.20624,10.594356867199998,10,2017,Fixed wing multi engine,EMBRAER,ERJ 170-200 LR,2,88,Turbo-fan,Gerald R. Ford International Airport,42.88079834,-85.52279663,794,-5,A,America/New_York
